annee;mois;puissance;type;consommation
2023;4;1200.0;Equipements médicaux;29.189461197585757
2024;4;1200.0;Equipements médicaux;29.64000000000001
2020;5;1200.0;Equipements médicaux;30.000327021732684
2021;5;1200.0;Equipements médicaux;33.148876024463576
2023;5;1200.0;Equipements médicaux;29.796205754558756
2024;5;1200.0;Equipements médicaux;30.260000000000005
2020;6;1200.0;Equipements médicaux;27.885874342003802
2021;6;1200.0;Equipements médicaux;30.780801146142313
2023;6;1200.0;Equipements médicaux;31.65013129833758
2024;6;1200.0;Equipements médicaux;29.14000000000002
2020;7;1200.0;Equipements médicaux;0.0
2021;7;1200.0;Equipements médicaux;0.0
2023;7;1200.0;Equipements médicaux;0.0
2020;8;1200.0;Equipements médicaux;0.0
2021;8;1200.0;Equipements médicaux;0.0
2023;8;1200.0;Equipements médicaux;0.0
2020;9;1200.0;Equipements médicaux;0.0
2021;9;1200.0;Equipements médicaux;0.0
2023;9;1200.0;Equipements médicaux;0.0
2020;10;1200.0;Equipements médicaux;0.0
2021;10;1200.0;Equipements médicaux;0.0
2023;10;1200.0;Equipements médicaux;0.0
2020;11;1200.0;Equipements médicaux;0.0
2021;11;1200.0;Equipements médicaux;0.0
2023;11;1200.0;Equipements médicaux;0.0
2020;12;1200.0;Equipements médicaux;0.0
2021;12;1200.0;Equipements médicaux;0.0
2023;12;1200.0;Equipements médicaux;0.0
2020;1;36.0;Prises à usage personnel;0.9706667015385925
2021;1;36.0;Prises à usage personnel;0.9109177763024989
2023;1;36.0;Prises à usage personnel;0.8663852400551839
2024;1;36.0;Prises à usage personnel;0.9042000000000011
2020;2;36.0;Prises à usage personnel;0.8284357748278346
2021;2;36.0;Prises à usage personnel;0.942163091580064
2023;2;36.0;Prises à usage personnel;0.8683874508502167
2024;2;36.0;Prises à usage personnel;0.8568000000000012
2020;3;36.0;Prises à usage personnel;0.9982002964042701
2021;3;36.0;Prises à usage personnel;0.9691301223217068
2023;3;36.0;Prises à usage personnel;0.9268952154182794
2024;3;36.0;Prises à usage personnel;0.9108000000000014
2020;4;36.0;Prises à usage personnel;0.905402737488322
2021;4;36.0;Prises à usage personnel;0.9204976412416721
2023;4;36.0;Prises à usage personnel;0.8803722687251669
2024;4;36.0;Prises à usage personnel;0.8892000000000013
2020;5;36.0;Prises à usage personnel;0.848868707241244
2021;5;36.0;Prises à usage personnel;0.9397703112722484
2023;5;36.0;Prises à usage personnel;0.9757250103852669
2024;5;36.0;Prises à usage personnel;0.9078000000000009
2020;6;36.0;Prises à usage personnel;0.8720875125409896
2021;6;36.0;Prises à usage personnel;0.8581947592034401
2023;6;36.0;Prises à usage personnel;0.8435146365607572
2024;6;36.0;Prises à usage personnel;0.8742000000000012
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.8703810855376598
2021;1;36.0;Prises à usage personnel;0.958468990362846
2023;1;36.0;Prises à usage personnel;0.9829336046745959
2024;1;36.0;Prises à usage personnel;0.9114000000000014
2020;2;36.0;Prises à usage personnel;0.8296960913030604
2021;2;36.0;Prises à usage personnel;0.7896544484101584
2023;2;36.0;Prises à usage personnel;0.922710383236897
2024;2;36.0;Prises à usage personnel;0.8490000000000013
2020;3;36.0;Prises à usage personnel;0.8695579403323555
2021;3;36.0;Prises à usage personnel;0.8956571570244113
2023;3;36.0;Prises à usage personnel;0.9105921412684251
2024;3;36.0;Prises à usage personnel;0.9060000000000011
2020;4;36.0;Prises à usage personnel;0.9144572065338549
2021;4;36.0;Prises à usage personnel;0.8575386282375668
2023;4;36.0;Prises à usage personnel;0.9404643558983697
2024;4;36.0;Prises à usage personnel;0.880200000000001
2020;5;36.0;Prises à usage personnel;0.9386557216696255
2021;5;36.0;Prises à usage personnel;0.8393227409547388
2023;5;36.0;Prises à usage personnel;0.9558298225988087
2024;5;36.0;Prises à usage personnel;0.9174000000000013
2020;6;36.0;Prises à usage personnel;0.8050476345916743
2021;6;36.0;Prises à usage personnel;0.8996421114587664
2023;6;36.0;Prises à usage personnel;0.9013031473907954
2024;6;36.0;Prises à usage personnel;0.8928000000000011
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.9469011268436522
2021;1;36.0;Prises à usage personnel;1.0018120641812274
2023;1;36.0;Prises à usage personnel;0.9183964593789297
2024;1;36.0;Prises à usage personnel;0.9168000000000015
2020;2;36.0;Prises à usage personnel;0.7800121651252468
2021;2;36.0;Prises à usage personnel;0.8491125626190819
2023;2;36.0;Prises à usage personnel;0.9035059568535535
2024;2;36.0;Prises à usage personnel;0.8496000000000011
2020;3;36.0;Prises à usage personnel;0.8689703996855178
2021;3;36.0;Prises à usage personnel;0.9369565153352623
2023;3;36.0;Prises à usage personnel;0.9948848922304276
2024;3;36.0;Prises à usage personnel;0.9162000000000013
2020;4;36.0;Prises à usage personnel;0.9330896494813837
2021;4;36.0;Prises à usage personnel;0.9083802869047743
2023;4;36.0;Prises à usage personnel;0.9176899976504389
2024;4;36.0;Prises à usage personnel;0.8760000000000012
2020;5;36.0;Prises à usage personnel;0.8702984070452954
2021;5;36.0;Prises à usage personnel;0.8746666518879995
2023;5;36.0;Prises à usage personnel;0.9506684697174599
2024;5;36.0;Prises à usage personnel;0.9096000000000013
2020;6;36.0;Prises à usage personnel;0.9211642872603228
2021;6;36.0;Prises à usage personnel;0.883500377148581
2023;6;36.0;Prises à usage personnel;0.8781784396170894
2024;6;36.0;Prises à usage personnel;0.878400000000001
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.9776474367197708
2021;1;36.0;Prises à usage personnel;0.8910285728730619
2023;1;36.0;Prises à usage personnel;0.955518184979167
2024;1;36.0;Prises à usage personnel;0.8982000000000014
2020;2;36.0;Prises à usage personnel;0.7698662932799313
2021;2;36.0;Prises à usage personnel;0.9107702624783138
2023;2;36.0;Prises à usage personnel;0.7611695970332074
2024;2;36.0;Prises à usage personnel;0.8442000000000013
2020;3;36.0;Prises à usage personnel;0.9270565525055063
2021;3;36.0;Prises à usage personnel;0.9543400924391098
2023;3;36.0;Prises à usage personnel;0.9031579761790517
2024;3;36.0;Prises à usage personnel;0.9168000000000012
2020;4;36.0;Prises à usage personnel;0.8157693067484147
2021;4;36.0;Prises à usage personnel;0.8837818672370469
2023;4;36.0;Prises à usage personnel;0.848959111972935
2024;4;36.0;Prises à usage personnel;0.8946000000000011
2020;5;36.0;Prises à usage personnel;0.9498811175876622
2021;5;36.0;Prises à usage personnel;0.8478465865197836
2023;5;36.0;Prises à usage personnel;1.001399564002113
2024;5;36.0;Prises à usage personnel;0.9138000000000012
2020;6;36.0;Prises à usage personnel;0.8640031592173892
2021;6;36.0;Prises à usage personnel;0.8913010249019294
2023;6;36.0;Prises à usage personnel;0.8931334899939898
2024;6;36.0;Prises à usage personnel;0.8850000000000011
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.872007039801996
2021;1;36.0;Prises à usage personnel;0.9563728187309436
2023;1;36.0;Prises à usage personnel;0.9538067614511944
2024;1;36.0;Prises à usage personnel;0.9024000000000015
2020;2;36.0;Prises à usage personnel;0.8205008050469607
2021;2;36.0;Prises à usage personnel;0.8697481543343307
2023;2;36.0;Prises à usage personnel;0.7988559431803932
2024;2;36.0;Prises à usage personnel;0.864000000000001
2020;3;36.0;Prises à usage personnel;0.8128987928245194
2021;3;36.0;Prises à usage personnel;0.8120650920734577
2023;3;36.0;Prises à usage personnel;0.8512671123167515
2024;3;36.0;Prises à usage personnel;0.9018000000000012
2020;4;36.0;Prises à usage personnel;0.9328534571852553
2021;4;36.0;Prises à usage personnel;0.8630743741581024
2023;4;36.0;Prises à usage personnel;0.8811941881389821
2024;4;36.0;Prises à usage personnel;0.8754000000000012
2020;5;36.0;Prises à usage personnel;0.8445241297239596
2021;5;36.0;Prises à usage personnel;0.9186245883448825
2023;5;36.0;Prises à usage personnel;0.9081946038493864
2024;5;36.0;Prises à usage personnel;0.9096000000000015
2020;6;36.0;Prises à usage personnel;0.8538026059715632
2021;6;36.0;Prises à usage personnel;0.9429112546119216
2023;6;36.0;Prises à usage personnel;0.9431014689096551
2024;6;36.0;Prises à usage personnel;0.8802000000000012
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.9165520539362404
2021;1;36.0;Prises à usage personnel;0.9757720164633519
2023;1;36.0;Prises à usage personnel;0.8225297249706933
2024;1;36.0;Prises à usage personnel;0.9030000000000011
2020;2;36.0;Prises à usage personnel;0.8158560383666396
2021;2;36.0;Prises à usage personnel;0.8153135335273008
2023;2;36.0;Prises à usage personnel;0.9417197018959316
2024;2;36.0;Prises à usage personnel;0.864000000000001
2020;3;36.0;Prises à usage personnel;0.9741025596912474
2021;3;36.0;Prises à usage personnel;0.9372110395798032
2023;3;36.0;Prises à usage personnel;0.9007725680312652
2024;3;36.0;Prises à usage personnel;0.909000000000001
2020;4;36.0;Prises à usage personnel;0.8281653707422858
2021;4;36.0;Prises à usage personnel;0.7997421604315772
2023;4;36.0;Prises à usage personnel;0.8592538192031619
2024;4;36.0;Prises à usage personnel;0.874200000000001
2020;5;36.0;Prises à usage personnel;0.9822770322714205
2021;5;36.0;Prises à usage personnel;0.9684653447581366
2023;5;36.0;Prises à usage personnel;0.8748498493890837
2024;5;36.0;Prises à usage personnel;0.9216000000000013
2020;6;36.0;Prises à usage personnel;0.8633733470790473
2021;6;36.0;Prises à usage personnel;0.8298232626453383
2023;6;36.0;Prises à usage personnel;0.822751167832614
2024;6;36.0;Prises à usage personnel;0.8862000000000013
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.8330965759416584
2021;1;36.0;Prises à usage personnel;0.9707336059517871
2023;1;36.0;Prises à usage personnel;0.8423307216786068
2024;1;36.0;Prises à usage personnel;0.8910000000000013
2020;2;36.0;Prises à usage personnel;0.9148701118352076
2021;2;36.0;Prises à usage personnel;0.9303069068157048
2023;2;36.0;Prises à usage personnel;0.9093172210158411
2024;2;36.0;Prises à usage personnel;0.847200000000001
2020;3;36.0;Prises à usage personnel;0.8159370909498919
2021;3;36.0;Prises à usage personnel;0.8631764582395652
2023;3;36.0;Prises à usage personnel;0.8525813303963963
2024;3;36.0;Prises à usage personnel;0.9048000000000012
2020;4;36.0;Prises à usage personnel;0.8668013772574893
2021;4;36.0;Prises à usage personnel;0.9257077929379144
2023;4;36.0;Prises à usage personnel;0.8976629036500677
2024;4;36.0;Prises à usage personnel;0.8940000000000012
2020;5;36.0;Prises à usage personnel;0.9433884832197023
2021;5;36.0;Prises à usage personnel;0.8486683326422121
2023;5;36.0;Prises à usage personnel;0.8393487889304808
2024;5;36.0;Prises à usage personnel;0.9024000000000015
2020;6;36.0;Prises à usage personnel;0.8783774568067597
2021;6;36.0;Prises à usage personnel;0.798876210613854
2023;6;36.0;Prises à usage personnel;0.8693847453351216
2024;6;36.0;Prises à usage personnel;0.868200000000001
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.9222265211253008
2021;1;36.0;Prises à usage personnel;0.8672318017415911
2023;1;36.0;Prises à usage personnel;0.9774805567573949
2024;1;36.0;Prises à usage personnel;0.9192000000000012
2020;2;36.0;Prises à usage personnel;0.7986341832203611
2021;2;36.0;Prises à usage personnel;0.9225225966384624
2023;2;36.0;Prises à usage personnel;0.8274731232329497
2024;2;36.0;Prises à usage personnel;0.8544000000000009
2020;3;36.0;Prises à usage personnel;0.867571452357762
2021;3;36.0;Prises à usage personnel;0.8576269495433975
2023;3;36.0;Prises à usage personnel;0.849487339709986
2024;3;36.0;Prises à usage personnel;0.9102000000000011
2020;4;36.0;Prises à usage personnel;0.8570171831549205
2021;4;36.0;Prises à usage personnel;0.8724664749860351
2023;4;36.0;Prises à usage personnel;0.9157300768859253
2024;4;36.0;Prises à usage personnel;0.8784000000000011
2020;5;36.0;Prises à usage personnel;0.8984564846446468
2021;5;36.0;Prises à usage personnel;0.9703113275709234
2023;5;36.0;Prises à usage personnel;0.9007504334457825
2024;5;36.0;Prises à usage personnel;0.903000000000001
2020;6;36.0;Prises à usage personnel;0.8475569038090124
2021;6;36.0;Prises à usage personnel;0.9164173764172618
2023;6;36.0;Prises à usage personnel;0.8404716628039884
2024;6;36.0;Prises à usage personnel;0.8868000000000013
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.9830912916754266
2021;1;36.0;Prises à usage personnel;0.8628377649297548
2023;1;36.0;Prises à usage personnel;0.8807100609311962
2024;1;36.0;Prises à usage personnel;0.9084000000000011
2020;2;36.0;Prises à usage personnel;0.7686301653903803
2021;2;36.0;Prises à usage personnel;0.8940496858319595
2023;2;36.0;Prises à usage personnel;0.9104368512837248
2024;2;36.0;Prises à usage personnel;0.8484000000000012
2020;3;36.0;Prises à usage personnel;0.8988073483208082
2021;3;36.0;Prises à usage personnel;0.9372395979005169
2023;3;36.0;Prises à usage personnel;0.829892934116622
2024;3;36.0;Prises à usage personnel;0.9066000000000015
2020;4;36.0;Prises à usage personnel;0.9579253341333357
2021;4;36.0;Prises à usage personnel;0.9137812951660846
2023;4;36.0;Prises à usage personnel;0.9775755831599751
2024;4;36.0;Prises à usage personnel;0.8994000000000012
2020;5;36.0;Prises à usage personnel;0.8433568540389178
2021;5;36.0;Prises à usage personnel;0.9033747711981706
2023;5;36.0;Prises à usage personnel;0.9557707542123723
2024;5;36.0;Prises à usage personnel;0.9036000000000014
2020;6;36.0;Prises à usage personnel;0.8005440026131978
2021;6;36.0;Prises à usage personnel;0.8354926548631507
2023;6;36.0;Prises à usage personnel;0.8234050802980952
2024;6;36.0;Prises à usage personnel;0.8814000000000012
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;1.000017079099769
2021;1;36.0;Prises à usage personnel;0.9399394905579647
2023;1;36.0;Prises à usage personnel;0.9340431368711376
2024;1;36.0;Prises à usage personnel;0.9138000000000016
2020;2;36.0;Prises à usage personnel;0.9114551068407468
2021;2;36.0;Prises à usage personnel;0.8649569734690384
2023;2;36.0;Prises à usage personnel;0.8024917599157539
2024;2;36.0;Prises à usage personnel;0.8448000000000009
2020;3;36.0;Prises à usage personnel;0.8785240422782502
2021;3;36.0;Prises à usage personnel;0.9355133022284372
2023;3;36.0;Prises à usage personnel;0.9171606815176292
2024;3;36.0;Prises à usage personnel;0.9072000000000012
2020;4;36.0;Prises à usage personnel;0.8676002137345822
2021;4;36.0;Prises à usage personnel;0.954233033823185
2023;4;36.0;Prises à usage personnel;0.8951278478100084
2024;4;36.0;Prises à usage personnel;0.8688000000000012
2020;5;36.0;Prises à usage personnel;0.870481013528617
2021;5;36.0;Prises à usage personnel;0.9495026218698279
2023;5;36.0;Prises à usage personnel;0.8968041430486734
2024;5;36.0;Prises à usage personnel;0.9258000000000012
2020;6;36.0;Prises à usage personnel;0.903636628668547
2021;6;36.0;Prises à usage personnel;0.8750104584682341
2023;6;36.0;Prises à usage personnel;0.8919402066666022
2024;6;36.0;Prises à usage personnel;0.8808000000000015
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.9702321652380261
2021;1;36.0;Prises à usage personnel;0.8216990637934115
2023;1;36.0;Prises à usage personnel;0.8485149369717638
2024;1;36.0;Prises à usage personnel;0.8994000000000013
2020;2;36.0;Prises à usage personnel;0.9052791162050057
2021;2;36.0;Prises à usage personnel;0.8921594322405746
2023;2;36.0;Prises à usage personnel;0.9297726521040726
2024;2;36.0;Prises à usage personnel;0.8556000000000009
2020;3;36.0;Prises à usage personnel;0.9049493034419631
2021;3;36.0;Prises à usage personnel;0.9368232950714208
2023;3;36.0;Prises à usage personnel;0.9237308042718163
2024;3;36.0;Prises à usage personnel;0.9144000000000015
2020;4;36.0;Prises à usage personnel;0.9042904916326292
2021;4;36.0;Prises à usage personnel;0.8555841638624457
2023;4;36.0;Prises à usage personnel;0.8851330988739662
2024;4;36.0;Prises à usage personnel;0.891000000000001
2020;5;36.0;Prises à usage personnel;0.9776197050670784
2021;5;36.0;Prises à usage personnel;0.9017767790027849
2023;5;36.0;Prises à usage personnel;0.8277191308950765
2024;5;36.0;Prises à usage personnel;0.9054000000000011
2020;6;36.0;Prises à usage personnel;0.9339391993268434
2021;6;36.0;Prises à usage personnel;0.8572608970716364
2023;6;36.0;Prises à usage personnel;0.8719312710789849
2024;6;36.0;Prises à usage personnel;0.8916000000000013
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.9287077696129236
2021;1;36.0;Prises à usage personnel;0.8528825536497561
2023;1;36.0;Prises à usage personnel;0.9952515207581211
2024;1;36.0;Prises à usage personnel;0.9138000000000012
2020;2;36.0;Prises à usage personnel;0.8983776764504106
2021;2;36.0;Prises à usage personnel;0.8213258110218976
2023;2;36.0;Prises à usage personnel;0.8029205214468538
2024;2;36.0;Prises à usage personnel;0.8364000000000009
2020;3;36.0;Prises à usage personnel;0.837678526784231
2021;3;36.0;Prises à usage personnel;0.8864406300348587
2023;3;36.0;Prises à usage personnel;1.001465411034131
2024;3;36.0;Prises à usage personnel;0.9156000000000013
2020;4;36.0;Prises à usage personnel;0.8751483101400537
2021;4;36.0;Prises à usage personnel;0.9582764837773641
2023;4;36.0;Prises à usage personnel;0.8326253844213861
2024;4;36.0;Prises à usage personnel;0.874800000000001
2020;5;36.0;Prises à usage personnel;0.8494527913429923
2021;5;36.0;Prises à usage personnel;0.913602637046189
2023;5;36.0;Prises à usage personnel;0.8594257351527397
2024;5;36.0;Prises à usage personnel;0.9168000000000014
2020;6;36.0;Prises à usage personnel;0.8659820851875626
2021;6;36.0;Prises à usage personnel;0.9384995365575458
2023;6;36.0;Prises à usage personnel;0.9139490905061375
2024;6;36.0;Prises à usage personnel;0.8622000000000011
2020;7;36.0;Prises à usage personnel;0.0
2021;7;36.0;Prises à usage personnel;0.0
2023;7;36.0;Prises à usage personnel;0.0
2020;8;36.0;Prises à usage personnel;0.0
2021;8;36.0;Prises à usage personnel;0.0
2023;8;36.0;Prises à usage personnel;0.0
2020;9;36.0;Prises à usage personnel;0.0
2021;9;36.0;Prises à usage personnel;0.0
2023;9;36.0;Prises à usage personnel;0.0
2020;10;36.0;Prises à usage personnel;0.0
2021;10;36.0;Prises à usage personnel;0.0
2023;10;36.0;Prises à usage personnel;0.0
2020;11;36.0;Prises à usage personnel;0.0
2021;11;36.0;Prises à usage personnel;0.0
2023;11;36.0;Prises à usage personnel;0.0
2020;12;36.0;Prises à usage personnel;0.0
2021;12;36.0;Prises à usage personnel;0.0
2023;12;36.0;Prises à usage personnel;0.0
2020;1;36.0;Prises à usage personnel;0.8954336273914103
2021;1;36.0;Prises à usage personnel;0.8255941340691798
2023;1;36.0;Prises à usage personnel;0.9889346455894016
2024;1;36.0;Prises à usage personnel;0.9078000000000012
2020;2;36.0;Prises à usage personnel;0.9412646488432005
2021;2;36.0;Prises à usage personnel;0.9059047512734729
2023;2;36.0;Prises à usage personnel;0.9419898892433134
2024;2;36.0;Prises à usage personnel;0.8568000000000011
2020;3;36.0;Prises à usage personnel;0.8921106991519185
2021;3;36.0;Prises à usage personnel;0.8770442321277986
